51.94,1490755500.0
51.94,1490756400.0
51.94,1490757300.0
51.93,1490758200.0
51.93,1490759100.0
51.93,1490760000.0
51.93,1490760900.0
51.93,1490761800.0
51.93,1490762700.0
51.93,1490763600.0
51.93,1490764500.0
51.92,1490765400.0
51.93,1490766300.0
51.92,1490767200.0
51.92,1490768100.0
51.92,1490769000.0
51.92,1490769900.0
51.92,1490770800.0
51.91,1490771700.0
51.91,1490772600.0
51.91,1490773500.0
51.91,1490774400.0
51.91,1490775300.0
51.91,1490776200.0
51.9,1490777100.0
51.91,1490778000.0
51.91,1490778900.0
51.9,1490779800.0
51.9,1490780700.0
51.9,1490781600.0
51.9,1490782500.0
51.9,1490783400.0
51.9,1490784300.0
51.89,1490785200.0
51.89,1490786100.0
51.89,1490787000.0
51.89,1490787900.0
51.89,1490788800.0
51.89,1490789700.0
51.88,1490790600.0
51.88,1490791500.0
51.87,1490792400.0
51.86,1490793300.0
51.86,1490794200.0
51.84,1490795100.0
51.84,1490796000.0
51.83,1490796900.0
51.81,1490797800.0
51.77,1490798700.0
51.71,1490799600.0
51.67,1490800500.0
51.66,1490801400.0
51.67,1490802300.0
51.67,1490803200.0
51.69,1490804100.0
51.7,1490805000.0
51.7,1490805900.0
51.71,1490806800.0
51.71,1490807700.0
51.7,1490808600.0
51.68,1490809500.0
51.71,1490810400.0
51.7,1490811300.0
51.72,1490812200.0
51.71,1490813100.0
51.76,1490814000.0
51.81,1490814900.0
51.82,1490815800.0
51.82,1490816700.0
51.83,1490817600.0
51.84,1490818500.0
51.84,1490819400.0
51.83,1490820300.0
51.83,1490821200.0
51.83,1490822100.0
51.82,1490823000.0
51.83,1490823900.0
51.83,1490824800.0
51.83,1490825700.0
51.83,1490826600.0
51.82,1490827500.0
51.83,1490828400.0
51.81,1490829300.0
51.81,1490830200.0
51.81,1490831100.0
51.81,1490832000.0
51.81,1490832900.0
51.8,1490833800.0
51.8,1490834700.0
51.77,1490835600.0
51.78,1490836500.0
51.77,1490837400.0
51.76,1490838300.0
51.77,1490839200.0
51.76,1490840100.0
51.76,1490841000.0
51.76,1490841900.0
51.76,1490842800.0
51.76,1490843700.0
51.76,1490844600.0
51.76,1490845500.0
51.77,1490846400.0
51.74,1490847300.0
51.75,1490848200.0
51.74,1490849100.0
51.74,1490850000.0
51.74,1490850900.0
51.74,1490851800.0
51.73,1490852700.0
51.73,1490853600.0
51.73,1490854500.0
51.73,1490855400.0
51.72,1490856300.0
51.72,1490857200.0
51.72,1490858100.0
51.71,1490859000.0
51.7,1490859900.0
51.71,1490860800.0
51.71,1490861700.0
51.71,1490862600.0
51.7,1490863500.0
51.7,1490864400.0
51.7,1490865300.0
51.7,1490866200.0
51.7,1490867100.0
51.7,1490868000.0
51.78,1490868900.0
51.78,1490869800.0
51.8,1490870700.0
51.8,1490871600.0
51.82,1490872500.0
51.85,1490873400.0
51.84,1490874300.0
51.89,1490875200.0
52.05,1490876100.0
52.32,1490877000.0
52.27,1490877900.0
52.21,1490878800.0
52.14,1490879700.0
52.08,1490880600.0
51.99,1490881500.0
51.96,1490882400.0
51.9,1490883300.0
51.87,1490884200.0
51.82,1490885100.0
51.82,1490886000.0
51.83,1490886900.0
51.8,1490887800.0
51.82,1490888700.0
51.82,1490889600.0
51.75,1490890500.0
51.81,1490891400.0
51.8,1490892300.0
51.82,1490893200.0
51.82,1490894100.0
51.78,1490895000.0
51.81,1490895900.0
51.78,1490896800.0
51.79,1490897700.0
51.8,1490898600.0
51.77,1490899500.0
51.78,1490900400.0
51.74,1490901300.0
51.72,1490902200.0
51.74,1490903100.0
51.71,1490904000.0
51.71,1490904900.0
51.73,1490905800.0
51.72,1490906700.0
51.73,1490907600.0
51.73,1490908500.0
51.73,1490909400.0
51.74,1490910300.0
51.71,1490911200.0
51.68,1490912100.0
51.66,1490913000.0
51.61,1490913900.0
51.58,1490914800.0
51.61,1490915700.0
51.7,1490916600.0
51.66,1490917500.0
51.67,1490918400.0
51.63,1490919300.0
51.62,1490920200.0
51.61,1490921100.0
51.59,1490922000.0
51.58,1490922900.0
51.58,1490923800.0
51.58,1490924700.0
51.59,1490925600.0
51.55,1490926500.0
51.55,1490927400.0
51.53,1490928300.0
51.52,1490929200.0
51.52,1490930100.0
51.52,1490931000.0
51.55,1490931900.0
51.56,1490932800.0
51.54,1490933700.0
51.53,1490934600.0
51.52,1490935500.0
51.51,1490936400.0
51.51,1490937300.0
51.5,1490938200.0
51.49,1490939100.0
51.5,1490940000.0
51.48,1490940900.0
51.47,1490941800.0
51.47,1490942700.0
51.47,1490943600.0
51.46,1490944500.0
51.45,1490945400.0
51.45,1490946300.0
51.44,1490947200.0
51.44,1490948100.0
51.44,1490949000.0
51.43,1490949900.0
51.43,1490950800.0
51.42,1490951700.0
51.42,1490952600.0
51.41,1490953500.0
51.41,1490954400.0
51.41,1490955300.0
51.4,1490956200.0
51.4,1490957100.0
51.39,1490958000.0
51.39,1490958900.0
51.38,1490959800.0
51.38,1490960700.0
51.38,1490961600.0
51.37,1490962500.0
51.37,1490963400.0
51.37,1490964300.0
51.36,1490965200.0
51.36,1490966100.0
51.35,1490967000.0
51.35,1490967900.0
51.34,1490968800.0
51.35,1490969700.0
51.34,1490970600.0
51.33,1490971500.0
51.33,1490972400.0
51.34,1490973300.0
51.37,1490974200.0
51.36,1490975100.0
51.36,1490976000.0
51.35,1490976900.0
51.34,1490977800.0
51.34,1490978700.0
51.35,1490979600.0
56.3,1490616900.0
56.3,1490617800.0
56.3,1490618700.0
56.31,1490619600.0
56.31,1490620500.0
56.3,1490621400.0
56.31,1490622300.0
56.31,1490623200.0
56.3,1490624100.0
56.32,1490625000.0
56.31,1490625900.0
56.3,1490626800.0
56.29,1490627700.0
56.3,1490628600.0
56.3,1490629500.0
56.29,1490630400.0
56.27,1490631300.0
56.26,1490632200.0
56.25,1490633100.0
56.23,1490634000.0
56.21,1490634900.0
56.21,1490635800.0
56.18,1490636700.0
56.18,1490637600.0
56.17,1490638500.0
56.16,1490639400.0
56.15,1490640300.0
56.14,1490641200.0
56.12,1490642100.0
56.08,1490643000.0
56.07,1490643900.0
56.04,1490644800.0
55.99,1490645700.0
55.96,1490646600.0
55.91,1490647500.0
55.88,1490648400.0
55.87,1490649300.0
55.87,1490650200.0
55.87,1490651100.0
55.88,1490652000.0
55.89,1490652900.0
55.9,1490653800.0
55.91,1490654700.0
55.92,1490655600.0
55.93,1490656500.0
55.94,1490657400.0
55.95,1490658300.0
55.96,1490659200.0
55.97,1490660100.0
55.97,1490661000.0
55.98,1490661900.0
55.98,1490662800.0
55.99,1490663700.0
55.99,1490664600.0
56.0,1490665500.0
56.0,1490666400.0
56.0,1490667300.0
56.0,1490668200.0
56.0,1490669100.0
56.0,1490670000.0
56.01,1490670900.0
56.01,1490671800.0
56.0,1490672700.0
56.01,1490673600.0
56.01,1490674500.0
56.01,1490675400.0
56.01,1490676300.0
56.01,1490677200.0
56.0,1490678100.0
56.0,1490679000.0
56.0,1490679900.0
56.01,1490680800.0
56.0,1490681700.0
56.0,1490682600.0
56.0,1490683500.0
56.01,1490684400.0
55.99,1490685300.0
55.99,1490686200.0
55.98,1490687100.0
55.98,1490688000.0
55.98,1490688900.0
55.98,1490689800.0
55.98,1490690700.0
55.99,1490691600.0
55.99,1490692500.0
56.0,1490693400.0
56.0,1490694300.0
56.0,1490695200.0
56.0,1490696100.0
56.0,1490697000.0
56.0,1490697900.0
56.0,1490698800.0
56.01,1490699700.0
56.0,1490700600.0
56.0,1490701500.0
56.0,1490702400.0
56.0,1490703300.0
56.0,1490704200.0
56.0,1490705100.0
56.0,1490706000.0
56.01,1490706900.0
56.0,1490707800.0
56.0,1490708700.0
56.0,1490709600.0
56.0,1490710500.0
55.99,1490711400.0
55.99,1490712300.0
55.98,1490713200.0
55.98,1490714100.0
55.98,1490715000.0
55.97,1490715900.0
55.97,1490716800.0
55.97,1490717700.0
55.97,1490718600.0
55.97,1490719500.0
55.97,1490720400.0
55.97,1490721300.0
55.97,1490722200.0
55.97,1490723100.0
55.97,1490724000.0
55.97,1490724900.0
55.98,1490725800.0
55.97,1490726700.0
55.98,1490727600.0
55.99,1490728500.0
56.0,1490729400.0
56.0,1490730300.0
56.0,1490731200.0
55.99,1490732100.0
56.01,1490733000.0
56.01,1490733900.0
56.0,1490734800.0
56.01,1490735700.0
56.02,1490736600.0
56.04,1490737500.0
56.03,1490738400.0
56.04,1490739300.0
56.04,1490740200.0
56.05,1490741100.0
56.05,1490742000.0
56.04,1490742900.0
56.04,1490743800.0
56.04,1490744700.0
56.03,1490745600.0
56.01,1490746500.0
56.0,1490747400.0
55.99,1490748300.0
55.99,1490749200.0
55.99,1490750100.0
55.99,1490751000.0
55.98,1490751900.0
55.97,1490752800.0
55.97,1490753700.0
55.96,1490754600.0
55.97,1490755500.0
55.96,1490756400.0
55.96,1490757300.0
55.96,1490758200.0
55.98,1490759100.0
55.97,1490760000.0
55.97,1490760900.0
55.97,1490761800.0
55.97,1490762700.0
55.98,1490763600.0
55.98,1490764500.0
55.98,1490765400.0
55.98,1490766300.0
55.98,1490767200.0
55.99,1490768100.0
55.99,1490769000.0
55.99,1490769900.0
56.0,1490770800.0
56.0,1490771700.0
56.0,1490772600.0
56.0,1490773500.0
56.0,1490774400.0
56.0,1490775300.0
56.0,1490776200.0
56.0,1490777100.0
56.01,1490778000.0
56.0,1490778900.0
56.01,1490779800.0
56.01,1490780700.0
56.01,1490781600.0
56.0,1490782500.0
56.01,1490783400.0
56.0,1490784300.0
56.0,1490785200.0
56.0,1490786100.0
56.01,1490787000.0
56.01,1490787900.0
56.01,1490788800.0
56.01,1490789700.0
56.02,1490790600.0
56.02,1490791500.0
56.02,1490792400.0
56.02,1490793300.0
56.02,1490794200.0
56.02,1490795100.0
56.01,1490796000.0
56.0,1490796900.0
55.99,1490797800.0
56.0,1490798700.0
56.0,1490799600.0
55.99,1490800500.0
56.0,1490801400.0
56.01,1490802300.0
56.01,1490803200.0
56.01,1490804100.0
56.01,1490805000.0
55.98,1490805900.0
55.98,1490806800.0
55.98,1490807700.0
55.98,1490808600.0
55.97,1490809500.0
55.96,1490810400.0
55.94,1490811300.0
55.94,1490812200.0
55.95,1490813100.0
55.92,1490814000.0
55.92,1490814900.0
55.92,1490815800.0
55.9,1490816700.0
55.91,1490817600.0
55.9,1490818500.0
55.9,1490819400.0
55.89,1490820300.0
55.9,1490821200.0
55.89,1490822100.0
55.87,1490823000.0
55.88,1490823900.0
55.88,1490824800.0
55.89,1490825700.0
55.89,1490826600.0
55.89,1490827500.0
55.88,1490828400.0
55.87,1490829300.0
55.85,1490830200.0
55.84,1490831100.0
55.82,1490832000.0
55.82,1490832900.0
55.81,1490833800.0
55.79,1490834700.0
55.81,1490835600.0
55.81,1490836500.0
55.81,1490837400.0
55.81,1490838300.0
55.81,1490839200.0
55.82,1490840100.0
55.82,1490841000.0
55.82,1490841900.0
55.81,1490842800.0
55.82,1490843700.0
55.81,1490844600.0
55.8,1490845500.0
55.82,1490846400.0
55.83,1490847300.0
55.83,1490848200.0
55.84,1490849100.0
55.84,1490850000.0
55.84,1490850900.0
55.84,1490851800.0
55.84,1490852700.0
55.84,1490853600.0
55.85,1490854500.0
55.84,1490855400.0
55.84,1490856300.0
55.84,1490857200.0
55.85,1490858100.0
55.84,1490859000.0
55.83,1490859900.0
55.85,1490860800.0
55.85,1490861700.0
55.84,1490862600.0
55.84,1490863500.0
55.84,1490864400.0
55.85,1490865300.0
55.85,1490866200.0
55.85,1490867100.0
55.85,1490868000.0
55.92,1490868900.0
55.91,1490869800.0
55.93,1490870700.0
55.93,1490871600.0
55.95,1490872500.0
55.98,1490873400.0
55.98,1490874300.0
55.99,1490875200.0
56.15,1490876100.0
56.4,1490877000.0
56.38,1490877900.0
56.34,1490878800.0
56.31,1490879700.0
56.28,1490880600.0
56.21,1490881500.0
56.2,1490882400.0
56.16,1490883300.0
56.13,1490884200.0
56.09,1490885100.0
56.04,1490886000.0
56.04,1490886900.0
56.02,1490887800.0
56.03,1490888700.0
56.02,1490889600.0
56.03,1490890500.0
56.04,1490891400.0
56.03,1490892300.0
56.04,1490893200.0
56.03,1490894100.0
56.01,1490895000.0
56.04,1490895900.0
56.02,1490896800.0
56.05,1490897700.0
56.06,1490898600.0
56.03,1490899500.0
56.04,1490900400.0
56.02,1490901300.0
56.01,1490902200.0
56.02,1490903100.0
56.02,1490904000.0
56.01,1490904900.0
56.03,1490905800.0
56.02,1490906700.0
56.03,1490907600.0
56.04,1490908500.0
56.05,1490909400.0
56.05,1490910300.0
56.01,1490911200.0
56.01,1490912100.0
55.99,1490913000.0
55.95,1490913900.0
55.96,1490914800.0
55.98,1490915700.0
56.05,1490916600.0
56.02,1490917500.0
56.03,1490918400.0
56.01,1490919300.0
55.98,1490920200.0
56.0,1490921100.0
56.0,1490922000.0
55.98,1490922900.0
55.98,1490923800.0
55.97,1490924700.0
55.99,1490925600.0
55.97,1490926500.0
55.96,1490927400.0
55.97,1490928300.0
55.98,1490929200.0
55.97,1490930100.0
55.98,1490931000.0
56.0,1490931900.0
56.01,1490932800.0
56.0,1490933700.0
56.0,1490934600.0
55.99,1490935500.0
55.99,1490936400.0
55.99,1490937300.0
55.99,1490938200.0
55.98,1490939100.0
55.98,1490940000.0
55.98,1490940900.0
55.98,1490941800.0
55.98,1490942700.0
55.98,1490943600.0
55.98,1490944500.0
55.97,1490945400.0
55.97,1490946300.0
55.97,1490947200.0
55.98,1490948100.0
55.98,1490949000.0
55.97,1490949900.0
55.97,1490950800.0
55.97,1490951700.0
55.97,1490952600.0
55.97,1490953500.0
55.97,1490954400.0
55.96,1490955300.0
55.97,1490956200.0
55.97,1490957100.0
55.97,1490958000.0
55.97,1490958900.0
55.97,1490959800.0
55.97,1490960700.0
55.97,1490961600.0
55.97,1490962500.0
55.97,1490963400.0
55.97,1490964300.0
55.97,1490965200.0
55.97,1490966100.0
55.97,1490967000.0
55.98,1490967900.0
55.97,1490968800.0
55.97,1490969700.0
55.97,1490970600.0
55.97,1490971500.0
55.97,1490972400.0
55.99,1490973300.0
56.01,1490974200.0
56.01,1490975100.0
56.0,1490976000.0
56.0,1490976900.0
56.0,1490977800.0
56.01,1490978700.0
56.01,1490979600.0
51.09,1490839200.0
51.06,1490840100.0
51.06,1490841000.0
51.06,1490841900.0
51.06,1490842800.0
51.04,1490843700.0
51.06,1490844600.0
51.03,1490845500.0
50.99,1490846400.0
51.01,1490847300.0
51.03,1490848200.0
51.04,1490849100.0
51.02,1490850000.0
51.03,1490850900.0
51.02,1490851800.0
51.01,1490852700.0
51.06,1490853600.0
51.05,1490854500.0
51.05,1490855400.0
51.04,1490856300.0
51.05,1490857200.0
51.04,1490858100.0
51.03,1490859000.0
51.04,1490859900.0
51.03,1490860800.0
51.03,1490861700.0
51.03,1490862600.0
51.03,1490863500.0
51.03,1490864400.0
51.03,1490865300.0
51.02,1490866200.0
51.02,1490867100.0
51.02,1490868000.0
51.02,1490868900.0
51.02,1490869800.0
51.02,1490870700.0
51.02,1490871600.0
51.02,1490872500.0
51.02,1490873400.0
51.02,1490874300.0
51.02,1490875200.0
51.02,1490876100.0
51.01,1490877000.0
51.02,1490877900.0
51.02,1490878800.0
51.02,1490879700.0
51.02,1490880600.0
51.02,1490881500.0
51.02,1490882400.0
51.02,1490883300.0
51.02,1490884200.0
51.02,1490885100.0
51.02,1490886000.0
51.01,1490886900.0
51.01,1490887800.0
51.01,1490888700.0
51.0,1490889600.0
50.99,1490890500.0
50.98,1490891400.0
50.97,1490892300.0
50.96,1490893200.0
50.96,1490894100.0
50.94,1490895000.0
50.94,1490895900.0
50.93,1490896800.0
50.93,1490897700.0
50.92,1490898600.0
50.91,1490899500.0
50.9,1490900400.0
50.9,1490901300.0
50.89,1490902200.0
50.89,1490903100.0
50.88,1490904000.0
50.88,1490904900.0
50.87,1490905800.0
50.88,1490906700.0
50.87,1490907600.0
50.86,1490908500.0
50.84,1490909400.0
50.84,1490910300.0
50.92,1490911200.0
51.13,1490912100.0
51.07,1490913000.0
51.02,1490913900.0
50.98,1490914800.0
50.97,1490915700.0
50.96,1490916600.0
50.95,1490917500.0
50.95,1490918400.0
50.94,1490919300.0
50.94,1490920200.0
50.94,1490921100.0
50.93,1490922000.0
51.51,1490922900.0
51.5,1490923800.0
51.5,1490924700.0
51.5,1490925600.0
51.49,1490926500.0
51.52,1490927400.0
51.52,1490928300.0
51.51,1490929200.0
51.51,1490930100.0
51.51,1490931000.0
51.51,1490931900.0
51.51,1490932800.0
51.51,1490933700.0
51.5,1490934600.0
51.5,1490935500.0
51.5,1490936400.0
51.5,1490937300.0
51.51,1490938200.0
51.5,1490939100.0
51.51,1490940000.0
51.5,1490940900.0
51.51,1490941800.0
51.51,1490942700.0
51.51,1490943600.0
51.51,1490944500.0
51.51,1490945400.0
51.51,1490946300.0
51.51,1490947200.0
51.51,1490948100.0
51.51,1490949000.0
51.5,1490949900.0
51.5,1490950800.0
51.51,1490951700.0
51.51,1490952600.0
51.51,1490953500.0
51.5,1490954400.0
51.5,1490955300.0
51.51,1490956200.0
51.51,1490957100.0
51.51,1490958000.0
51.5,1490958900.0
51.51,1490959800.0
51.5,1490960700.0
51.51,1490961600.0
51.51,1490962500.0
51.5,1490963400.0
51.5,1490964300.0
51.51,1490965200.0
51.5,1490966100.0
51.51,1490967000.0
51.51,1490967900.0
51.51,1490968800.0
51.51,1490969700.0
51.51,1490970600.0
51.51,1490971500.0
51.51,1490972400.0
51.51,1490973300.0
51.51,1490974200.0
51.51,1490975100.0
51.51,1490976000.0
51.51,1490976900.0
51.51,1490977800.0
51.51,1490978700.0
51.5,1490979600.0
51.5,1490980500.0
51.5,1490981400.0
51.48,1490982300.0
51.48,1490983200.0
51.46,1490984100.0
51.44,1490985000.0
51.41,1490985900.0
51.37,1490986800.0
51.34,1490987700.0
51.32,1490988600.0
51.29,1490989500.0
51.27,1490990400.0
51.26,1490991300.0
51.25,1490992200.0
51.24,1490993100.0
51.21,1490994000.0
51.2,1490994900.0
51.2,1490995800.0
51.18,1490996700.0
51.18,1490997600.0
51.18,1490998500.0
51.17,1490999400.0
51.15,1491000300.0
51.14,1491001200.0
51.12,1491002100.0
51.13,1491003000.0
51.13,1491003900.0
51.13,1491004800.0
51.12,1491005700.0
51.12,1491006600.0
51.11,1491007500.0
51.11,1491008400.0
51.11,1491009300.0
51.11,1491010200.0
51.11,1491011100.0
51.11,1491012000.0
